0	4	1
0	43	1
0	58	1
0	64	1
0	72	1
0	86	1
0	2	1
0	6	1
1	3	1
1	17	1
1	19	1
1	47	1
1	60	1
2	36	1
2	41	1
2	57	1
2	58	1
2	63	1
2	72	1
2	86	1
2	54	1
2	42	1
2	14	1
2	28	1
3	4	1
3	64	1
3	58	1
3	84	1
3	26	1
3	31	1
3	91	1
3	32	1
3	42	1
3	49	1
3	53	1
3	65	1
3	78	1
3	28	1
3	43	1
4	7	1
4	84	1
4	61	1
4	92	1
4	56	1
4	49	1
4	43	1
4	65	1
4	69	1
4	19	1
4	71	1
4	28	1
4	30	1
4	29	1
4	76	1
4	47	1
4	16	1
4	86	1
4	94	1
4	41	1
4	99	1
4	58	1
4	87	1
4	97	1
4	57	1
4	81	1
5	16	1
5	19	1
5	36	1
5	49	1
5	58	1
5	76	1
5	86	1
5	12	1
5	65	1
5	61	1
6	23	1
6	54	1
6	61	1
6	84	1
7	99	1
7	65	1
7	56	1
7	86	1
7	21	1
7	94	1
7	19	1
7	16	1
7	39	1
7	63	1
8	31	1
8	43	1
8	49	1
9	48	1
9	47	1
10	74	1
10	61	1
10	97	1
10	54	1
10	27	1
11	43	1
11	99	1
11	97	1
12	19	1
12	40	1
12	43	1
12	53	1
12	72	1
12	81	1
12	65	1
12	84	1
12	56	1
12	47	1
13	17	1
13	41	1
13	60	1
14	16	1
14	41	1
14	43	1
14	49	1
14	63	1
14	72	1
14	27	1
14	47	1
14	28	1
14	21	1
15	24	1
15	76	1
15	62	1
16	66	1
16	47	1
16	22	1
16	71	1
16	26	1
16	17	1
16	87	1
16	18	1
16	32	1
16	79	1
16	41	1
16	53	1
16	85	1
16	31	1
16	43	1
16	94	1
16	49	1
16	97	1
16	68	1
16	99	1
16	75	1
16	91	1
17	41	1
17	56	1
17	78	1
17	24	1
17	44	1
17	81	1
17	32	1
17	43	1
17	47	1
17	85	1
17	40	1
17	54	1
17	57	1
17	68	1
17	84	1
17	33	1
17	69	1
17	35	1
17	82	1
17	62	1
17	63	1
17	39	1
17	52	1
17	31	1
17	60	1
17	36	1
17	51	1
17	66	1
17	76	1
18	19	1
18	91	1
18	94	1
18	65	1
18	61	1
19	26	1
19	72	1
19	96	1
19	76	1
19	64	1
19	22	1
19	28	1
19	42	1
19	47	1
19	63	1
19	53	1
19	69	1
19	23	1
19	41	1
19	84	1
19	49	1
19	27	1
19	94	1
19	44	1
19	48	1
19	58	1
20	64	1
20	94	1
20	65	1
20	42	1
21	41	1
21	63	1
21	99	1
21	47	1
22	86	1
22	99	1
22	56	1
22	65	1
23	41	1
23	53	1
23	57	1
23	58	1
23	61	1
23	26	1
23	65	1
24	67	1
24	28	1
24	91	1
24	78	1
24	75	1
24	32	1
24	82	1
24	94	1
24	58	1
24	93	1
24	47	1
24	42	1
24	74	1
25	36	1
25	43	1
25	71	1
25	34	1
25	46	1
25	39	1
26	36	1
26	41	1
26	43	1
26	57	1
26	58	1
26	74	1
26	87	1
26	56	1
26	30	1
26	65	1
27	66	1
27	76	1
27	50	1
27	56	1
28	41	1
28	43	1
28	58	1
28	66	1
28	67	1
28	72	1
28	74	1
28	78	1
28	81	1
28	82	1
28	87	1
28	93	1
28	94	1
28	32	1
28	91	1
28	97	1
28	85	1
28	42	1
28	54	1
28	30	1
29	41	1
29	43	1
29	58	1
29	55	1
29	97	1
29	45	1
30	43	1
30	58	1
30	94	1
31	61	1
31	56	1
31	81	1
31	75	1
31	99	1
31	55	1
31	36	1
32	36	1
32	66	1
32	67	1
32	74	1
32	78	1
32	93	1
32	94	1
32	91	1
32	75	1
32	85	1
32	61	1
33	43	1
33	58	1
33	34	1
35	50	1
35	41	1
35	36	1
36	61	1
36	59	1
36	79	1
36	67	1
36	55	1
36	66	1
36	43	1
36	69	1
36	84	1
36	94	1
36	71	1
36	53	1
36	62	1
36	93	1
36	85	1
36	49	1
36	77	1
36	97	1
37	38	1
38	60	1
39	43	1
39	86	1
39	99	1
39	61	1
39	80	1
39	56	1
40	89	1
40	53	1
40	91	1
40	43	1
40	68	1
40	78	1
41	71	1
41	64	1
41	61	1
41	57	1
41	44	1
41	46	1
41	50	1
41	49	1
41	72	1
41	87	1
41	45	1
41	42	1
41	56	1
41	58	1
41	47	1
41	65	1
41	43	1
41	63	1
42	43	1
42	49	1
42	57	1
42	58	1
42	64	1
42	72	1
42	81	1
42	93	1
42	94	1
42	61	1
42	97	1
42	90	1
42	98	1
43	88	1
43	63	1
43	44	1
43	54	1
43	89	1
43	72	1
43	99	1
43	97	1
43	55	1
43	57	1
43	87	1
43	58	1
43	49	1
43	59	1
43	82	1
43	91	1
43	76	1
43	50	1
43	94	1
43	56	1
43	61	1
43	62	1
43	53	1
44	53	1
44	47	1
44	63	1
44	58	1
45	49	1
45	50	1
46	70	1
46	81	1
46	47	1
46	56	1
46	65	1
47	49	1
47	63	1
47	67	1
47	81	1
47	93	1
47	65	1
47	52	1
47	73	1
47	50	1
47	96	1
47	56	1
48	63	1
49	53	1
49	58	1
49	61	1
49	80	1
49	83	1
49	55	1
49	65	1
49	81	1
49	72	1
49	50	1
49	89	1
49	52	1
50	53	1
50	57	1
50	66	1
50	71	1
50	76	1
50	94	1
50	61	1
50	83	1
51	55	1
52	67	1
53	81	1
53	56	1
53	58	1
53	92	1
53	75	1
53	63	1
53	57	1
53	90	1
53	61	1
53	65	1
54	95	1
54	96	1
55	57	1
55	58	1
55	99	1
55	68	1
55	61	1
56	58	1
56	63	1
56	70	1
56	72	1
56	81	1
56	90	1
57	82	1
57	69	1
57	58	1
57	80	1
57	85	1
57	99	1
58	81	1
58	66	1
58	74	1
58	71	1
58	97	1
58	85	1
58	94	1
58	65	1
58	64	1
58	86	1
58	91	1
58	89	1
58	72	1
61	64	1
61	86	1
61	89	1
61	99	1
61	85	1
61	91	1
61	97	1
62	87	1
62	96	1
63	81	1
63	99	1
63	72	1
63	96	1
63	85	1
64	90	1
64	94	1
64	97	1
65	70	1
65	97	1
65	84	1
65	69	1
66	67	1
66	85	1
66	94	1
66	74	1
66	78	1
66	75	1
66	93	1
66	91	1
67	91	1
67	78	1
67	94	1
67	93	1
67	74	1
68	76	1
68	85	1
69	74	1
69	76	1
69	81	1
69	92	1
69	99	1
69	88	1
70	81	1
71	89	1
72	81	1
73	85	1
73	80	1
74	94	1
74	90	1
74	84	1
74	91	1
74	93	1
75	93	1
75	99	1
75	91	1
76	84	1
76	77	1
76	97	1
76	83	1
76	78	1
77	78	1
77	97	1
77	85	1
78	93	1
78	94	1
78	91	1
80	82	1
80	99	1
81	84	1
81	85	1
81	90	1
81	94	1
82	94	1
82	97	1
82	85	1
85	91	1
87	97	1
91	93	1
91	94	1
93	94	1
95	96	1
98	99	1
